id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7044464580,https://albany.craigslist.org/apa/d/schenectady-home-is-waiting-for-you/7044464580.html,albany,https://albany.craigslist.org,910,manufactured,720,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01717_87gMbaBJx5W_600x450.jpg,"Offering an easy commute to Albany and all the shopping, dining and entertainment to be found in the Capital District, this comfortable home, just 3 miles from Scotia, has something for everyone. Scotia/Glenville School District. Easy access to I-890 and the Thruway. Less than 6 miles from downtown Schenectady. Rent includes cold water, sewer and removal of trash/recyclables. $910 security deposit. Credit and background checks Please call Terry to schedule a time to see this home. [Photos are of a similar home; colors and layouts vary]",42.855,-74.0119,ny
7044462173,https://albany.craigslist.org/apa/d/east-schodack-the-right-home-in-great/7044462173.html,albany,https://albany.craigslist.org,995,manufactured,933,3,1.5,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01414_jC03j7Wh9uf_600x450.jpg,"Everything you've been looking for in a home at a rent that won't empty your pockets. This comfortable home, located just a few miles from Albany, offers something for everyone. Living in the pleasant Curtis Community allows you to enjoy the ease of life in a quiet setting while having access to the dining, shopping and entertainment available in the Capital District. East Greenbush School District. Rent includes cold water, sewer, and removal of trash/recyclables. $995 security deposit. Credit and background checks. Photos are of a similar home used as a model; colors vary",42.5559,-73.6588,ny
7050193616,https://albany.craigslist.org/apa/d/schenectady-next-door-to-everything/7050193616.html,albany,https://albany.craigslist.org,910,manufactured,693,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00w0w_blvBesm2WUT_600x450.jpg,"This might well be the home that will bring your search to a very pleasant end. Ideally located just outside of Scotia this home offers an easy commute to Albany, Schenectady and all of the shopping, dining and entertainment to be found in the Capital District. Washer/dryer hookups. Scotia/Glenville School District. Small pets considered. Rent includes cold water, sewer and removal of trash/recyclables. $910 security deposit. Credit and background checks. Please call Terry to schedule a time to see this home.",42.8558,-74.0126,ny
7045678843,https://albany.craigslist.org/apa/d/cohoes-1-bedroom-cohoes/7045678843.html,albany,https://albany.craigslist.org,700,apartment,1000,1,1,1,0,0,0,0,0,no laundry on site,street parking,https://images.craigslist.org/00u0u_kjUvjNqgFGy_600x450.jpg,"This nice, large one bedroom apartment is on the first floor and has beautiful maple hardwood floors throughout.  The building is SMOKE FREE. It is well insulated with new vinyl windows and siding. The apartment is ALL electric and heated with efficient electric baseboard heaters.  It has a smooth surface electric stove and an electric water heater.  Water, sewer, and trash services are included; Electricity is NOT included. Well behaved SMALL pets are welcome.  The neighborhood is quiet and friendly, and it is a minute from 787. $1,400 Is required to move in to cover first months rent and security deposit.",42.7718,-73.7016,ny
7046782743,https://albany.craigslist.org/apa/d/pine-hills-area-on-quiet-street/7046782743.html,albany,https://albany.craigslist.org,1250,flat,1250,3,1,0,0,1,0,0,0,w/d hookups,street parking,https://images.craigslist.org/00r0r_lX5iPD4put7_600x450.jpg,"Pine Hills area on a quiet street in Albany.  This is a second floor flat with three bedrooms, living room with a working fireplace, kitchen with eat-in space, dining room and full bathroom.  The kitchen comes equipped with dishwasher, stove and refrigerator. Washer/dryer hook-up is available in the basement.  There are hardwood floors throughout. There is a small backyard for BBQing and a front porch which makes for a nice sitting area. Walkable to restaurants, grocery store, library, public transit and movie theater.  Lease, security deposit and references are required. Heat and utilities are not included.  Apartment is available as of February 1, 2020.",42.67,-73.797,ny
7041919620,https://albany.craigslist.org/apa/d/albany-historic-spacious-apartment-view/7041919620.html,albany,https://albany.craigslist.org,1225,apartment,1200,2,1,1,0,1,0,0,0,laundry in bldg,no parking,https://images.craigslist.org/00j0j_ao6HSozo7sG_600x450.jpg,"Charming, spacious brownstone apartment available in the historic Mansion Hill Neighborhood. Very quiet building and block. Two blocks from the Empire State Plaza, New York State Museum and Lincoln Park/public pool. Walk to the New York State Capital, Downtown Albany, Lark Street and a nice selection of restaurants.  Sunny living room, huge dining room, office/den, two bedrooms, recently renovated kitchen (new appliances and counter tops). Hardwood floors, natural woodwork, antique fireplace mantel in living room. Small terrace and access to large and shady backyard (shared with other tenants).  Backyard is adjacent to city park with basketball court. View of Governor's Mansion, Cathedral and Empire State Plaza. $1225 (heat and hot water included).",42.6468,-73.7599,ny
7048789439,https://albany.craigslist.org/apa/d/albany-3-bedroom-with-master-suite-and/7048789439.html,albany,https://albany.craigslist.org,1425,apartment,1500,3,1,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00z0z_jnEFaq2CvJV_600x450.jpg,"3 bedroom with master suite. Washer/dryer included, New Fridge, dishwasher, and newly finished wood floors!!!  Walk to Spectrum, New World Bistro, and Empanada Llama! Gotta check it out! We do not accept section 8 at this time.",42.642,-73.7859,ny
7047383261,https://albany.craigslist.org/apa/d/troy-riverside-neighborhood-2br/7047383261.html,albany,https://albany.craigslist.org,1250,apartment,1500,2,1,0,0,0,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00k0k_ioPcRfDW51p_600x450.jpg,"Large 2nd floor 2br apartment 1 block off Washington Park in Troy. 10 foot ceilings, marble tiled bathroom, granite countertops. Full sized washer and dryer in unit. Large eat-in kitchen and double parlor/living rooms. Bay window to the Hudson (partial view) Direct TV and Massive Mesh included. For more info send email introducing yourself. No smoking. A pet negotiable.",42.7287,-73.6683,ny
7048217903,https://albany.craigslist.org/apa/d/albany-2-3-br-large-clean-bright/7048217903.html,albany,https://albany.craigslist.org,950,apartment,1100,3,1,0,0,1,0,0,0,,street parking,https://images.craigslist.org/00I0I_8ERJo4mWSGc_600x450.jpg,"2/3 bedrooms. Large and bright 1 bath on 2nd floor. Front bedroom has huge walk-in closet.  $950 per month plus gas and electric.  Large bright rooms. Living room with window seat. Quiet neighborhood. Seasonal views of the river. Close to bus line. Newly renovated kitchen, carpet, windows and paint.  This is a smoke free property. Sorry no pets.   Available now",42.6589,-73.7295,ny
7048218652,https://albany.craigslist.org/apa/d/albany-2-3-br-large-clean-bright/7048218652.html,albany,https://albany.craigslist.org,950,apartment,1100,3,1,0,0,1,0,0,0,,street parking,https://images.craigslist.org/00I0I_8ERJo4mWSGc_600x450.jpg,"2/3 bedrooms. Large and bright 1 bath on 2nd floor. Front bedroom has huge walk-in closet.  $950 per month plus gas and electric.  Large bright rooms. Living room with window seat. Quiet neighborhood. Seasonal views of the river. Close to bus line. Newly renovated kitchen, carpet, windows and paint.  This is a smoke free property. Sorry no pets.   Available now",42.6589,-73.7295,ny
7050137726,https://albany.craigslist.org/apa/d/saratoga-springs-tiny-home-perfect/7050137726.html,albany,https://albany.craigslist.org,950,house,700,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00g0g_27ZUifXYG7o_600x450.jpg,"Affordable Tiny Home for rent-.The space is retro & funky, offering a open plan living space. The layout is mostly 3 open rooms containing kitchen, bath and living with enough outdoor space for you to enjoy. Min from Waterfront Park. The compactness is that makes you want this one! Located in a quiet and friendly neighborhood-   NO PETS_ sorry 1 person 2 max Occupancy",43.0468,-73.7381,ny
7039247543,https://albany.craigslist.org/apa/d/schenectady-brand-new-apartments-all/7039247543.html,albany,https://albany.craigslist.org,1199,apartment,900,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00000_lhxfsxIoiO0_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039248776,https://albany.craigslist.org/apa/d/schenectady-ready-bedroom-on-the-second/7039248776.html,albany,https://albany.craigslist.org,1199,apartment,1200,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/01010_ddTga63ncyf_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039261832,https://albany.craigslist.org/apa/d/cohoes-fantastic-2-bed-2-bath-pets/7039261832.html,albany,https://albany.craigslist.org,1150,apartment,1100,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00V0V_485K0H0woMT_600x450.jpg,"5 Broadway, Cohoes, NY  Brand new flat !two bedrooms with granite counters pets to be considered under 30 pounds call  show contact info    Lease Terms 1 year    Details    2 Beds / 2 Baths        Rent: $1,250 /month   1,100 square feet   Pets Allowed: Cats & Dogs      Amenities        Air Conditioning      Balcony      Carpet          Ceiling Fan      Central Heat      Dishwasher          Hardwood Floor      Walk In Closet            Contact    Angela Gonyo, Wolf River Real Estate, LLC             show contact info  ext. 0",42.7754,-73.7124,ny
7039249072,https://albany.craigslist.org/apa/d/schenectady-2-bedroom-luxurious-redone/7039249072.html,albany,https://albany.craigslist.org,1199,apartment,1000,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00000_lhxfsxIoiO0_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039247504,https://albany.craigslist.org/apa/d/schenectady-2-bedroom-2nd-floor-luxury/7039247504.html,albany,https://albany.craigslist.org,1199,apartment,1000,2,1,1,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00u0u_7Tzrthj8qAP_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039249209,https://albany.craigslist.org/apa/d/schenectady-2-bedroom-on-2nd-floor/7039249209.html,albany,https://albany.craigslist.org,1199,apartment,1300,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00u0u_7Tzrthj8qAP_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039247578,https://albany.craigslist.org/apa/d/schenectady-2-bedrooms-with-granite/7039247578.html,albany,https://albany.craigslist.org,1199,apartment,1300,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00h0h_8C6yJJSWuhh_600x450.jpg,"Contact info:  Angela Gonyo | Wolf River Real Estate, LLC |  show contact info  Ready right now! BRAND NEW APARTMENT 2ND FLOOR 2 BEDROOM! $11991356 Union St apt 3, Schenectady, NY 12308$850/mo KEY FEATURES  Year Built:  2016 Sq Footage:  1000 sqft. Bedrooms:  2 Bed Bathrooms:  1 Bath Parking:  2 Lease Duration:  1 Year Deposit:  $850 Pets Policy:  No Pets Allowed Laundry:  Shared Floor:  2nd Property Type:  Apartment  DESCRIPTION BRAND NEW APARTMENTS! THEEE 2 BEDROOMS -- 1250, 1199 & 995, TWO 1 BEDROOMS 850 & 750 3RD FLOOR 2 BEDROOM HAS WASHER DRYER HOOK UPS IN THE UNIT. 1ST FLOOR TWO BEDROOM HAS TWO BATHROOMS. ALL APARTMENTS ARE COMPLETE LUXURY, TOP OF THE LINE APPLIANCES, GRANITE, TILE WORK & HARDWOOD THROUGHOUT! SO MUCH NATURAL LIGHT!  COMMUNITY FEATURESOff-street parking  ADDITIONAL LINKSWebsite: http://www.rentfromangela.com Contact info:   Angela Gonyo  Wolf River Real Estate, LLC   show contact info",42.8179,-73.9206,ny
7039261875,https://albany.craigslist.org/apa/d/cohoes-beautiful-two-bed-two-bath-in/7039261875.html,albany,https://albany.craigslist.org,1099,apartment,1100,2,2,1,1,1,0,0,0,no laundry on site,off-street parking,https://images.craigslist.org/00V0V_485K0H0woMT_600x450.jpg,"5 Broadway, Cohoes, NY  Brand new flat !two bedrooms with granite counters pets to be considered under 30 pounds call  show contact info    Lease Terms 1 year    Details    2 Beds / 2 Baths        Rent: $1,099 /month   1,100 square feet   Pets Allowed: Cats & Dogs      Amenities        Air Conditioning      Balcony      Carpet          Ceiling Fan      Central Heat      Dishwasher          Hardwood Floor      Walk In Closet            Contact    Angela Gonyo, Wolf River Real Estate, LLC             show contact info  ext. 0",42.7754,-73.7124,ny
7036993275,https://albany.craigslist.org/apa/d/cohoes-spacious-apartment-includes-heat/7036993275.html,albany,https://albany.craigslist.org,775,apartment,650,1,1,0,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00202_35yWq6A7jJc_600x450.jpg,"This is a 2nd floor  apartment located in the desirable Cohoes Hill area, we have recently upgraded the apartment, trying to keep the many Victorian touches which make this historical house special.  The living room, is 16x14 feet,  refinished wood floors a built in wall cabinet and shelves, plate rails around the room, and access to the outside balcony for this apartment.   The kitchen was spruced up with wooden floors, and an added 8 feet length ceramic tile counter top which also doubles as a breakfast bar or table, as well as providing additional storage. The kitchen was painted  bright sunny yellows and golds.    The bedroom has a brand new wall to wall rug installed, and has been painted a soft blue-grey. It is about 14'x11'.   The bathroom has a deep soaking claw foot 5'5"" tub/shower, as well as a  pedestal sink, a new linoleum floor and vinyl wall coverings.   Heat and Hotwater is included with the rent, tenant only has to pay extra for the electric appliances and lights.  There is a laundry room in the building, and some off-street parking is available, as well as ample street parking. The building is adjacent to the bus-stop, and is located only a short distance (about 15 minutes) from down-town Albany, Latham, Troy, and Clifton Park.  We can be reached by our home phone at  show contact info  or our cell phone at 248-Hawk  show contact info )  Financial and Security checks are performed prior to agreeing to rent the apartment.These checks are not started until we receive a $50.00 cash deposit from prospective tenants. This sum is returned when you have stayed a year or more. Sorry, but we do not allow dogs.",42.7752,-73.7075,ny
7050085406,https://albany.craigslist.org/apa/d/south-richmond-hill-for-rent/7050085406.html,albany,https://albany.craigslist.org,2500,house,1300,3,2,1,1,1,0,0,0,,carport,https://images.craigslist.org/00M0M_d7ockFVWYQH_600x450.jpg,Brand new 3br 2 bath apt for rent in private house in first floor  and  parking  also available,40.6868,-73.823,ny
7050039560,https://albany.craigslist.org/apa/d/saratoga-springs-beautifulupdated/7050039560.html,albany,https://albany.craigslist.org,1675,townhouse,1300,3,1.5,0,0,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00W0W_e3h3eFlXXon_600x450.jpg,"Beautiful, spacious townhouse in Saratoga Springs.Lawn maintenance and snow removal included.  Enjoy maintenance free living at its best.  * 3 bedroom, 1.5 bath.  * Large backyard with patio * Quiet neighborhood  * All new flooring * Recently updated bathrooms and kitchen * Freshly painted  * Washer/Dryer * Attached garage * Close to downtown  * Available immediately  * Credit check required Call 518 Four Two Four 1949",43.0708,-73.7408,ny
7050006809,https://albany.craigslist.org/apa/d/east-greenbush-house-for-rent/7050006809.html,albany,https://albany.craigslist.org,1500,house,1400,3,1.5,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00707_j7oBMyrPKnD_600x450.jpg,3 bedroom 1.5 bathroom house for rent in East Greenbush school district. First month and security deposit due at lease signing.  Possible rent to own option available. I will only respond to emails that have a reply phone number.,42.5951,-73.6826,ny
7049981526,https://albany.craigslist.org/apa/d/1-bedroom-apartment-for-rent/7049981526.html,albany,https://albany.craigslist.org,850,apartment,500,1,1,0,0,0,0,0,0,no laundry on site,off-street parking,https://images.craigslist.org/00h0h_8Df80Yj21qm_600x450.jpg,"Small 1 bedroom apartment for rent $850/month first & security 1 year lease then month to month tenant pays own utilities and takes care of own garbage landlord mows lawn and plows snow Rental application, credit check, landlord reference  Electric heat no pets non-smoker   All new $20,000.00 renovation!",42.3767,-73.7183,ny
7049971777,https://albany.craigslist.org/apa/d/schenectady-very-nice-rotterdam-house/7049971777.html,albany,https://albany.craigslist.org,1750,house,2000,4,2.5,1,1,1,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00U0U_lpLxNVTPkly_600x450.jpg,"** 224 Shirlwood Drive, Rotterdam,   Beautiful 4 bedroom, 2.5 bath home, Colonial Manors, Rotterdam, NY; very nice neighborhood; hardwood floors;  gas heat; A/C; dishwasher; spacious living, dining, family rooms, and kitchen; large fenced backyard; attached 2 car garage, paved driveway; basement laundry hook up; excellent Rotterdam Schools; conveniently located near GE, Union College, Walmart shopping Center, easy access Schenectady, Albany, Clifton Park, Troy, Saratoga Springs; NY Throughway 90 and 890;  Immediate availability; $1750 plus utilities, negotiable rental terms, call Sabrina@ show contact info .",42.7734,-73.9696,ny
7045737446,https://albany.craigslist.org/apa/d/troy-gorgeous-luxury-modern-victorian/7045737446.html,albany,https://albany.craigslist.org,2600,house,2600,4,3,0,0,0,0,0,1,laundry in bldg,off-street parking,https://images.craigslist.org/00G0G_eRg4AEXT9Q8_600x450.jpg,"Beautifully remodeled Victorian with all the modern amenities one could wish for including an amazing tree house and playground any kid would love.       This wonderful house has state of the art chef kitchen with stainless steel appliances: professional 36 inch gas range, huge built in refrigerator, built in microwave, dishwasher, toaster oven, kitchen aid mixer, farmhouse sink, etc.  Enjoy our spa bathrooms with steam shower/bathtub or the jetted glass Jacuzzi tub with built in radio.  The master suite has a king size bed, jacuzzi tub for two, a baby crib, large walk in closet, and a 42 inch LED Cable TV, the other two upstairs bedrooms both have queen size beds and one of the bedrooms has a 40 inch Smart LED TV, and the fourth downstairs bedroom has a sofa bed and a queen size air mattress.  There is also an extra large 800 sq ft deck and a huge back yard.  Conveniently located 5 minutes from down town Troy, 10 minutes from down town Albany, 40 minutes from Saratoga, 2.5 hours from New York City.  Eat out in many gourmet restaurant, go boutique shopping or for a walk along the Hudson river in the newly rejuvenated down town Troy. Go swimming in many surrounding lakes or hike in the Adirondacks or the Catskill Mountains a short drive away.  2,600 sf house of your dreams!!!!   Monthly or yearly rental $2800 per month plus utilities.      $3,000 Security deposit required. Call or text  show contact info .  Serious inquiries only.",42.7103,-73.6679,ny
7049960647,https://albany.craigslist.org/apa/d/schenectady-224-shirlwood-drive-very/7049960647.html,albany,https://albany.craigslist.org,1750,house,2000,4,2.5,1,1,1,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00n0n_eHHe8KRpNCA_600x450.jpg,"Beautiful 4 bedroom, 2.5 bath home, Colonial Manors, Rotterdam, NY; nice neighborhood; hardwood floors;  gas heat; A/C; dishwasher; spacious living, dining, family rooms, and kitchen; large fenced backyard; attached 2 car garage, paved driveway; basement laundry hook up; excellent Rotterdam schools; conveniently located near GE, Union College, Walmart shopping Center, easy access to Schenectady, Albany, Clifton Park, Troy, Saratoga Springs, NY Throughway 90 and 890; Immediate occupancy; $1750 plus utilities, negotiable rental terms, email or call Sabrina@ show contact info",42.7737,-73.9696,ny
7049958498,https://albany.craigslist.org/apa/d/albany-beautiful-house-rental/7049958498.html,albany,https://albany.craigslist.org,1700,house,1550,0,1,0,0,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00000_8hw4ZdA69Ts_600x450.jpg,"Huge two bedroom house rental on sought after Street in Pine Hills.    Quiet neighborhood walk to hospital. This beautiful house is nestled in a quiet neighborhood of single-family homes. This house boasts a beautiful outside porch, mahogany interiors, oversized bedrooms, Master suite is hughe!!!!  cool retro features, magnificent gardens,do you love to garden ???? Magnificent landscaping that was loved for 49 + years. Tons of offstreet parking, and so much more. This is the Ideal home for someone who loves the charm of Albany.   This home has been owner occupied for over 40 years. Very well loved and maintained. If you love to garden and love Albany historyÃ¢Â€Â¦ Love big rooms and lots of natural lightÃ¢Â€Â¦ Love quiet neighbors and pristine gardens and landscapingÃ¢Â€Â¦ This is your forever home. NOT your typical Albany house rental.!!!",42.6696,-73.7938,ny
7042896356,https://albany.craigslist.org/apa/d/rock-city-falls-2-br-15-ba-duplex-heat/7042896356.html,albany,https://albany.craigslist.org,1475,apartment,1200,2,1.5,1,0,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00G0G_5jOu7GoaFvm_600x450.jpg,"Private country setting, 2 BR, 1.5 BA,  GARAGE, FULL BASEMENT, LGE DECK, W/D HOOK UP, LARGE YARD, INCLUDES LAWN CARE,  SNOW REMOVAL, REFUSE REMOVAL, AND "" FUEL "",   MUST SEE!! Lease 18 or 30 months !!  show contact info",43.0254,-73.9144,ny
7045669422,https://albany.craigslist.org/apa/d/malta-saratoga-lake-2-bed-granite/7045669422.html,albany,https://albany.craigslist.org,1200,apartment,1000,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00I0I_7rcntB06Nhp_600x450.jpg,"APARTMENT ON 2ND FLOOR ON ROUTE 9P AVAILABLE NOW. IN EXCELLENT CONDITION INCLUDES: GREAT LAKE VIEW ! NEW GRANITE COUNTERTOPS IN KITCHEN  APPLIANCES-FRIDGE-STOVE-DISHWASHER UPGRADED BATHROOM WITH PERGO FLOORS NEW KITCHEN FLOOR WITH PERGO HARDWOOD NICE SIZE BEDROOMS WITH BIG CLOSETS GAS FIREPLACE HEAT PLENTY OF CLOSETS THROUGHOUT LARGE STORAGE AREA IN BASEMENT CARPORT FOR YOUR CAR LAWN AND SNOW CARE INCLUDED TRASH INCLUDED  PUBLIC WATER  WASHER AND DRYER HOOKUPS IN STORAGE AREA IN BASEMENT   PLEASE NO DOGS, NO SMOKERS.THIS IS A 6 UNIT BUILDING SITUATED ON A NICE 2   ACRE PARCEL OVERLOOKING SARATOGA LAKE. MINUTES TO SARATOGA SPRINGS, 1 MILE FROM BROWNS BEACH  AND THE RACINO JUST OFF EXIT 12 OF THE NORTH WAY $1200 PLUS UTILITIES CALL 339-3929 FOR A SHOWING",43.005,-73.8486,ny
7049926742,https://albany.craigslist.org/apa/d/waterford-spacious-open-floor-plans/7049926742.html,albany,https://albany.craigslist.org,1360,apartment,1239,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00x0x_k4NaxIm9jXK_600x450.jpg,"Welcome to The Landings, the finest new Apartment Home community in the Capital District. Located just off Route 9, 8 minutes north of Albany, you will have a superb location with convenient access to all of the Capital District's major highways and the Albany International Airport. The Landings offers you a Clifton Park community with exceptionally designed 1, 2, and 3 bedroom apartment homes. Our attention to detail and quality along with the commitment to excellence is shown in your new apartment home's spectacular amenities, landscaping and architectural design. Exceptional apartments for an exceptional apartment home lifestyle.  We are confident that our quality and personal service will appeal to you and that you will choose to make The Landings your new home. The Landings offers all of the comforts and convenience you expect with the benefit of a professional management and maintenance team to provide the superior quality  you deserve. Clifton Park Apartments, Clifton Park Apartment Homes, NY Apartments.  -Individual Storage Units -Utility Room Storage Areas -Sheltered School Bus Stop -Manicured Grounds, Entries and Pet Walk Areas -Spacious Open Floor Plans -Vaulted Ceilings and Decorative Plant Shelves in Select Apartments -Individual Garages with Automatic Door Openers -Resident Business Center -Spacious Open  Floor Plans -Resident Club Room -Dens with Optional Fireplaces -Kitchen Pantry and Breakfast Bar  Call:  show contact info",42.842,-73.7392,ny
